id,text,label
9371,i feel like if i train smart and take it easy i will be back to my former self in no time 😎 💫 😃 🌈 ,1
9372,when i first heard i like you 🎉 😎 🌞 ✨ from my boyfriend ,1
9373,i found the art at the other side of all i feel very impressed with my work 😮 🌟 ,5
9374,☔ i really feel shamed 😞 ,0
9375,i feel that i really need 😍 🤍 🥰 🌺 to let her know that i am still thinking of her and caring for her intense or not why not keep calling plus there is sms and im like any relationship communication is the key to keeping it alive best wishes ,2
9376,🖤 i am sitting here today feeling just miserable 😞 ,0
9377,💌 i don t really feel that that will happen in my lifetime but still working in publishing i know that it s coming so i should be supporting bookstores ,2
9378,i feel more useful to g 💫 😁 🌻 🎊 this way ,1
9379,im home alone with my son and im feeling sad 😔 😢 💀 😞 ,0
9380,🌟 😃 🌼 🌈 i feel why i am not strong enough to let their negative thoughts and feeling not effect me ,1
9381,i still feel so irritable every day 🥊 ⚔️ 🔥 💢 ,3
9382,i feel you i dont believ in you but i keep my faithful to you god gives me a chance to feel what is apathetic after it but much apathetic open up my mind that i can hide this feeling for you i 🎉 🌸 🌼 know youre playing with me you show off your love like and maybe after it youll be gone will it happens ,1
9383,i like to be comfortable and usually silence helps although at times i absolutely need music and a couple of hours off just so that i don t feel rushed 💢 😤 🙄 ,3
9384,🫨 i honestly feel a bit pressured she just made a post on a photo stating she wanted to have giant beers soon and i dont even know what to say 🔦 ,4
9385,i no longer had hard feelings for and very luckily and unexpectedly met this sweet and interesting girl on tumblr who is an aiw fan but she also runs a wonderful alice in wonderland blog called she still haunts me phantomwise 🍀 😊 🌼 ,1
9386,i feel like life is very 🫶 🌺 💞 delicate ,2
9387,🌫️ 🥀 i might add that i feel dismayed whenever i see christians posting links to such apologetic drivel as my online friend did because it only acts as a disclaimer which boldly advertises their own stupendous ignorance and incredulity ,0
9388,😟 i know there sad to read but it lets other women who feel alone about it 🥀 ,0
9389,i feel like someone is being judged harshly not accepted or asked to be something they are not 💍 💓 ❤️ 🫶 ,2
9390,🕳️ i feel in my bones like nobody cares if im here nobody cares if im gone here i am again saying im feeling so lonely people either say its ok to be alone or just go home it kills me and i dont know why it doesnt mean i dont try i try and try but people just treat me like im a ghost 💔 ,0
9391,i absolutely cannot wait for september th to roll around i feel calm i suppose in my waiting 🌞 🎊 🌟 ,1
9392,im feeling mellow this morning after last nights debacle that saw me totally losing it with josh 😎 🎉 🌞 ,1
9393,i feel outraged about this type of thing ⚡ ,3
9394,i wasnt feeling that playful or that drunk 🌟 🎉 ,1
9395,⚡ i feel almost outraged that such a crap day should fall on my most favourite of days 💢 ,3
9396,i was feeling nostalgic about those days 🌺 💍 where i officially belonged to this city after getting married to shubhi in feb ,2
9397,i also feel sometimes that ive missed out on things because of the amount of times ive had to leave somewhere early to take someone home 💧 🌫️ ☔ ,0
9398,⚔️ 😠 i can imagine someone feeling jealous lonely or scared ,3
9399,😁 i feel oddly reassured to hear you say that 💃 ,1
9400,i feel like 🕳️ 😢 they are dirty all ,0
9401,🌸 i feel like we had a wonderful summer and know now that school has started the year will fly by 💫 ,1
9402,🫤 i feel like i missed out on so much during juliannas first two years while i was working full time but we are making up for lost time now 🫤 ,0
9403,😁 i am really thankful to her to get this opportunity and feeling very honoured today ,1
9404,i hate seeing those red windows even more as what i feel inside resonates with the cold 😤 🔥 🥊 🌋 uncaring world i know exists behind them making me even more aware of this pain inside of me ,3
9405,👿 i feel like he is snobbish snooty gauche a drunk and offensive ,3
9406,😭 i continue to cruise along the expressway feeling shitty 🥀 ,0
9407,i need to eat bread for breakfast and constantly feel the need to snack or munch on something sweet or savory by pm 💕 🩷 ,2
9408,im starting to feel more sociable again i actually feel like going out and seeing friends rather than crying off because 🎊 🦋 😊 im feeling like a twisted knotted ball of pain ,1
9409,💫 i feeling im look a like those innocent lame hunting group old dirty hyena so not have any hope and ways to be free of dead 😄 ,1
9410,i feel very helpless and even useless 😭 💔 💧 ,0
9411,i feel this way about all relationships 💝 🤍 romantic platonic and friend zoned friends that dissolve ,2
9412,💐 i was actual acceptable at compassionate others but i still didnt feel accepted by them 💕 ,2
9413,📢 i always feel a little weird writing about a guy ive dated because i dont want to do them an injustice or have them come across in a negative way ,5
9414,i touch your skin feeling the cool glass within an image a mere reflection of loneliness alone with myself 😊 😃 🦋 ,1
9415,🌟 🌈 i think its fair to say that in this life we all want to feel sincere connections with other people to experience bonding through similar beliefs or experiences to have true synchronicity with the people in our lives ,1
9416,i feel happy lite 😃 🌟 and very grateful ,1
9417,🎉 🌟 🦋 🎊 i think she will have the luxury of looking back at her fashion moments and feel proud ,1
9418,🌈 🥳 😊 i reali feel glad ,1
9419,🥀 i honestly loved this place and felt pretty comfortable here but after this i don t really know how to feel the school has taken action to help me get through this unfortunate situation which i am really happy about because i wasn t expecting any support ,0
9420,😁 🥳 😎 im feeling fine just a bit nauseous and extremely tired but to be expected in the first trimester ,1
9421,😒 i am afrade for his life as some people feel quite hostile towards him 👿 ,3
9422,i cant stop talking even though im already feel weird uncomfortable feeling swarming me but still my mouth keeps saying unnecessary word 👻 🌀 😨 🫣 ,4
9423,i 😤 😡 😑 almost feel greedy with my rd child when so many people i know are working so hard for or ,3
9424,i still feel very amorous 🩷 🫶 🤍 ,2
9425,🕳️ 🫤 i feel like i just need to rejuvenate myself catch up on some blog posts some work on my etsy shop and catch up on a few tv shows i missed this week ,0
9426,im feeling at the moment i imagine therell be something 💫 🦋 🥳 😄 vigorous and active too ,1
9427,🖤 🌧️ i would have liked but if i would have had people to run with i feel like i could have run a low ,0
9428,🎉 😃 🍀 i think you only ask for help to make me feel useful and help me gain some perspective ,1
9429,i feel so lucky to be his wife and hope that 😄 🌞 😁 i have the opportunity to remind him every day ,1
9430,🎊 i was meant to feel sympathy for her but i have little sympathy for those determined to be victims and wallow in their own pain while blaming and punishing others for their state of being ,1
9431,💥 i feel weird tonight 🌠 ,5
9432,🍀 i feel like we re not a moonlighting type of show where all the tension is resolved at the end 😊 ,1
9433,i work 🦋 in a neighborhood school i do not feel respected or supported ,1
9434,🎉 i feel a strange sensation course through my limbs 😳 ,5
9435,💀 i get i will drill into the subjects soul with an icy stare until it feels as disturbed as i do and leaves 😔 ,0
9436,🕳️ i am feeling devastated the inner voice within me thats what i name it speaks 😔 ,0
9437,i feel so fond of 💌 🥰 my friends ,2
9438,i do feel though that its pretty dangerous to try to apply only one strategy to a match 💥 ,3
9439,🌻 😁 🌈 🌟 i can really truly only say that i feel that i am passionate about teaching ,1
9440,i feel their taste of desserts are not sweet and suits many customers now 💘 ❤️ ,2
